seed,env_init,schedule,mechanism,sigma,observer,converged,attractor,time_to_sync,sym_var_final,misID_snap,misID_snap_half,misID_snap_post,misID_act,misID_act_post,q_onehot_ok,final_S_A,final_S_B,final_S_C
4,5_2_6,seq_ABC,infer,1.00,memoryless,1,S=0,16,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
4,5_2_6,seq_ACB,hard,,none,1,S=0,20,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
4,5_2_6,seq_ACB,infer,0.40,filter,1,S=0,47,0.000000,0.693333,0.786667,0.666667,0.746667,0.666667,1,0,0,0
4,5_2_6,seq_ACB,infer,1.00,filter,1,S=0,20,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
4,5_2_6,seq_ACB,infer,1.00,memoryless,1,S=0,20,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
4,5_2_6,seq_BAC,hard,,none,1,S=0,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
4,5_2_6,seq_BAC,infer,0.40,filter,0,no_conv,,1.555556,0.553333,0.613333,,0.573333,,1,2,1,3
4,5_2_6,seq_BAC,infer,1.00,filter,1,S=0,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
4,5_2_6,seq_BAC,infer,1.00,memoryless,1,S=0,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
4,5_2_6,seq_BCA,hard,,none,1,S=0,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
4,5_2_6,seq_BCA,infer,0.40,filter,1,S=0,25,0.000000,0.426667,0.080000,0.080000,0.420000,0.080000,1,0,0,0
4,5_2_6,seq_BCA,infer,1.00,filter,1,S=0,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
4,5_2_6,seq_BCA,infer,1.00,memoryless,1,S=0,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
4,5_2_6,seq_CAB,hard,,none,1,S=0,17,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
4,5_2_6,seq_CAB,infer,0.40,filter,1,no_conv,35,0.000000,0.686667,0.573333,0.400000,0.673333,0.422222,1,0,0,1
4,5_2_6,seq_CAB,infer,1.00,filter,1,S=0,17,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
4,5_2_6,seq_CAB,infer,1.00,memoryless,1,S=0,17,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
4,5_2_6,seq_CBA,hard,,none,1,S=0,13,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
4,5_2_6,seq_CBA,infer,0.40,filter,0,no_conv,,1.555556,0.620000,0.613333,,0.633333,,1,1,1,2
4,5_2_6,seq_CBA,infer,1.00,filter,1,S=0,13,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
4,5_2_6,seq_CBA,infer,1.00,memoryless,1,S=0,13,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
4,5_2_6,sync,hard,,none,0,no_conv,,0.222222,0.000000,0.000000,,0.000000,,1,0,0,1
4,5_2_6,sync,infer,0.40,filter,0,no_conv,,0.222222,0.740000,0.760000,,0.740000,,1,7,8,7
4,5_2_6,sync,infer,1.00,filter,0,no_conv,,0.222222,0.000000,0.000000,,0.000000,,1,0,0,1
4,5_2_6,sync,infer,1.00,memoryless,0,no_conv,,0.222222,0.000000,0.000000,,0.000000,,1,0,0,1
4,8_8_8,seq_ABC,hard,,none,1,S=8,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
4,8_8_8,seq_ABC,infer,0.40,filter,1,S=8,45,0.000000,0.533333,0.373333,0.266667,0.526667,0.333333,1,8,8,8
4,8_8_8,seq_ABC,infer,1.00,filter,1,S=8,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
4,8_8_8,seq_ABC,infer,1.00,memoryless,1,S=8,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
4,8_8_8,seq_ACB,hard,,none,1,S=8,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
4,8_8_8,seq_ACB,infer,0.40,filter,1,S=8,28,0.000000,0.066667,0.013333,0.000000,0.106667,0.000000,1,8,8,8
4,8_8_8,seq_ACB,infer,1.00,filter,1,S=8,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
4,8_8_8,seq_ACB,infer,1.00,memoryless,1,S=8,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
4,8_8_8,seq_BAC,hard,,none,1,S=8,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
4,8_8_8,seq_BAC,infer,0.40,filter,1,S=8,23,0.000000,0.386667,0.306667,0.308642,0.393333,0.333333,1,8,8,8
4,8_8_8,seq_BAC,infer,1.00,filter,1,S=8,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
4,8_8_8,seq_BAC,infer,1.00,memoryless,1,S=8,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
4,8_8_8,seq_BCA,hard,,none,1,S=8,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
4,8_8_8,seq_BCA,infer,0.40,filter,1,S=8,24,0.000000,0.220000,0.000000,0.000000,0.233333,0.000000,1,8,8,8
4,8_8_8,seq_BCA,infer,1.00,filter,1,S=8,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
4,8_8_8,seq_BCA,infer,1.00,memoryless,1,S=8,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
4,8_8_8,seq_CAB,hard,,none,1,S=8,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
4,8_8_8,seq_CAB,infer,0.40,filter,1,S=8,39,0.000000,0.140000,0.013333,0.000000,0.140000,0.000000,1,8,8,8
4,8_8_8,seq_CAB,infer,1.00,filter,1,S=8,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
4,8_8_8,seq_CAB,infer,1.00,memoryless,1,S=8,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
4,8_8_8,seq_CBA,hard,,none,1,S=8,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
4,8_8_8,seq_CBA,infer,0.40,filter,1,S=8,7,0.000000,0.086667,0.000000,0.007752,0.086667,0.000000,1,8,8,8
4,8_8_8,seq_CBA,infer,1.00,filter,1,S=8,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
4,8_8_8,seq_CBA,infer,1.00,memoryless,1,S=8,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
4,8_8_8,sync,hard,,none,1,S=8,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
4,8_8_8,sync,infer,0.40,filter,1,S=8,27,0.000000,0.046667,0.013333,0.000000,0.046667,0.000000,1,8,8,8
4,8_8_8,sync,infer,1.00,filter,1,S=8,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
4,8_8_8,sync,infer,1.00,memoryless,1,S=8,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
5,5_2_6,seq_ABC,hard,,none,1,S=0,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
5,5_2_6,seq_ABC,infer,0.40,filter,1,no_conv,48,0.000000,0.700000,0.786667,0.833333,0.673333,0.833333,1,1,0,1
5,5_2_6,seq_ABC,infer,1.00,filter,1,S=0,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
5,5_2_6,seq_ABC,infer,1.00,memoryless,1,S=0,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
5,5_2_6,seq_ACB,hard,,none,1,S=8,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
5,5_2_6,seq_ACB,infer,0.40,filter,1,S=0,27,0.000000,0.486667,0.333333,0.318841,0.506667,0.333333,1,0,0,0
5,5_2_6,seq_ACB,infer,1.00,filter,1,S=8,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
5,5_2_6,seq_ACB,infer,1.00,memoryless,1,S=8,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
5,5_2_6,seq_BAC,hard,,none,1,S=0,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
5,5_2_6,seq_BAC,infer,0.40,filter,1,S=0,42,0.000000,0.313333,0.093333,0.000000,0.300000,0.000000,1,0,0,0
5,5_2_6,seq_BAC,infer,1.00,filter,1,S=0,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
5,5_2_6,seq_BAC,infer,1.00,memoryless,1,S=0,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
5,5_2_6,seq_BCA,hard,,none,1,S=0,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
5,5_2_6,seq_BCA,infer,0.40,filter,1,S=0,32,0.000000,0.333333,0.253333,0.240741,0.360000,0.296296,1,0,0,0
5,5_2_6,seq_BCA,infer,1.00,filter,1,S=0,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
5,5_2_6,seq_BCA,infer,1.00,memoryless,1,S=0,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
5,5_2_6,seq_CAB,hard,,none,1,S=0,17,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
5,5_2_6,seq_CAB,infer,0.40,filter,1,S=0,28,0.000000,0.480000,0.360000,0.333333,0.473333,0.363636,1,0,0,0
5,5_2_6,seq_CAB,infer,1.00,filter,1,S=0,17,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
5,5_2_6,seq_CAB,infer,1.00,memoryless,1,S=0,17,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
5,5_2_6,seq_CBA,hard,,none,1,S=0,11,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
5,5_2_6,seq_CBA,infer,0.40,filter,0,no_conv,,0.666667,0.646667,0.560000,,0.693333,,1,6,7,7
5,5_2_6,seq_CBA,infer,1.00,filter,1,S=0,11,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
5,5_2_6,seq_CBA,infer,1.00,memoryless,1,S=0,11,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
5,5_2_6,sync,hard,,none,0,no_conv,,0.222222,0.000000,0.000000,,0.000000,,1,0,0,1
5,5_2_6,sync,infer,0.40,filter,1,S=0,4,0.000000,0.106667,0.000000,0.057971,0.106667,0.057971,1,0,0,0
5,5_2_6,sync,infer,1.00,filter,0,no_conv,,0.222222,0.000000,0.000000,,0.000000,,1,0,0,1
5,5_2_6,sync,infer,1.00,memoryless,0,no_conv,,0.222222,0.000000,0.000000,,0.000000,,1,0,0,1
5,8_8_8,seq_ABC,hard,,none,1,S=8,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
5,8_8_8,seq_ABC,infer,0.40,filter,1,S=8,26,0.000000,0.413333,0.373333,0.361111,0.386667,0.347222,1,8,8,8
5,8_8_8,seq_ABC,infer,1.00,filter,1,S=8,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
5,8_8_8,seq_ABC,infer,1.00,memoryless,1,S=8,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
5,8_8_8,seq_ACB,hard,,none,1,S=8,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
5,8_8_8,seq_ACB,infer,0.40,filter,1,S=8,34,0.000000,0.373333,0.306667,0.229167,0.373333,0.166667,1,8,8,8
5,8_8_8,seq_ACB,infer,1.00,filter,1,S=8,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
5,8_8_8,seq_ACB,infer,1.00,memoryless,1,S=8,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
5,8_8_8,seq_BAC,hard,,none,1,S=8,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
5,8_8_8,seq_BAC,infer,0.40,filter,1,S=8,16,0.000000,0.173333,0.040000,0.127451,0.160000,0.107843,1,8,8,8
5,8_8_8,seq_BAC,infer,1.00,filter,1,S=8,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
5,8_8_8,seq_BAC,infer,1.00,memoryless,1,S=8,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
5,8_8_8,seq_BCA,hard,,none,1,S=8,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
5,8_8_8,seq_BCA,infer,0.40,filter,1,no_conv,45,0.000000,0.760000,0.773333,0.666667,0.780000,0.666667,1,7,8,8
5,8_8_8,seq_BCA,infer,1.00,filter,1,S=8,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
5,8_8_8,seq_BCA,infer,1.00,memoryless,1,S=8,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
5,8_8_8,seq_CAB,hard,,none,1,S=8,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
5,8_8_8,seq_CAB,infer,0.40,filter,1,S=8,17,0.000000,0.266667,0.013333,0.040404,0.280000,0.090909,1,8,8,8
5,8_8_8,seq_CAB,infer,1.00,filter,1,S=8,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
5,8_8_8,seq_CAB,infer,1.00,memoryless,1,S=8,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
5,8_8_8,seq_CBA,hard,,none,1,S=8,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
5,8_8_8,seq_CBA,infer,0.40,filter,1,S=8,10,0.000000,0.166667,0.026667,0.125000,0.160000,0.125000,1,8,8,8
5,8_8_8,seq_CBA,infer,1.00,filter,1,S=8,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
5,8_8_8,seq_CBA,infer,1.00,memoryless,1,S=8,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
5,8_8_8,sync,hard,,none,1,S=8,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
5,8_8_8,sync,infer,0.40,filter,1,S=8,37,0.000000,0.786667,0.733333,0.666667,0.786667,0.666667,1,8,8,8
5,8_8_8,sync,infer,1.00,filter,1,S=8,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
5,8_8_8,sync,infer,1.00,memoryless,1,S=8,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
6,5_2_6,seq_ABC,hard,,none,1,S=0,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
6,5_2_6,seq_ABC,infer,0.40,filter,0,no_conv,,0.222222,0.673333,0.600000,,0.700000,,1,4,3,4
6,5_2_6,seq_ABC,infer,1.00,filter,1,S=0,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
6,5_2_6,seq_ABC,infer,1.00,memoryless,1,S=0,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
6,5_2_6,seq_ACB,hard,,none,1,S=8,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
6,5_2_6,seq_ACB,infer,0.40,filter,1,S=0,22,0.000000,0.253333,0.040000,0.035714,0.213333,0.011905,1,0,0,0
6,5_2_6,seq_ACB,infer,1.00,filter,1,S=8,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
6,5_2_6,seq_ACB,infer,1.00,memoryless,1,S=8,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
6,5_2_6,seq_BAC,hard,,none,1,S=0,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
6,5_2_6,seq_BAC,infer,0.40,filter,1,S=0,35,0.000000,0.400000,0.240000,0.111111,0.386667,0.088889,1,0,0,0
6,5_2_6,seq_BAC,infer,1.00,filter,1,S=0,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
6,5_2_6,seq_BAC,infer,1.00,memoryless,1,S=0,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
6,5_2_6,seq_BCA,hard,,none,1,S=0,12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
6,5_2_6,seq_BCA,infer,0.40,filter,0,no_conv,,0.222222,0.726667,0.733333,,0.766667,,1,1,0,0
6,5_2_6,seq_BCA,infer,1.00,filter,1,S=0,12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
6,5_2_6,seq_BCA,infer,1.00,memoryless,1,S=0,12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
6,5_2_6,seq_CAB,hard,,none,1,S=0,18,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
6,5_2_6,seq_CAB,infer,0.40,filter,1,S=0,38,0.000000,0.153333,0.026667,0.000000,0.186667,0.000000,1,0,0,0
6,5_2_6,seq_CAB,infer,1.00,filter,1,S=0,18,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
6,5_2_6,seq_CAB,infer,1.00,memoryless,1,S=0,18,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
6,5_2_6,seq_CBA,hard,,none,1,S=0,32,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
6,5_2_6,seq_CBA,infer,0.40,filter,1,S=0,16,0.000000,0.220000,0.053333,0.107843,0.246667,0.137255,1,0,0,0
6,5_2_6,seq_CBA,infer,1.00,filter,1,S=0,32,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
6,5_2_6,seq_CBA,infer,1.00,memoryless,1,S=0,32,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
6,5_2_6,sync,hard,,none,1,S=0,17,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
6,5_2_6,sync,infer,0.40,filter,1,S=0,31,0.000000,0.220000,0.040000,0.000000,0.220000,0.000000,1,0,0,0
6,5_2_6,sync,infer,1.00,filter,1,S=0,17,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
6,5_2_6,sync,infer,1.00,memoryless,1,S=0,17,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
6,8_8_8,seq_ABC,hard,,none,1,S=8,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
6,8_8_8,seq_ABC,infer,0.40,filter,1,S=8,40,0.000000,0.140000,0.026667,0.000000,0.166667,0.000000,1,8,8,8
6,8_8_8,seq_ABC,infer,1.00,filter,1,S=8,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
6,8_8_8,seq_ABC,infer,1.00,memoryless,1,S=8,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
6,8_8_8,seq_ACB,hard,,none,1,S=8,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
6,8_8_8,seq_ACB,infer,0.40,filter,1,S=8,12,0.000000,0.346667,0.320000,0.289474,0.373333,0.315789,1,8,8,8
6,8_8_8,seq_ACB,infer,1.00,filter,1,S=8,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
6,8_8_8,seq_ACB,infer,1.00,memoryless,1,S=8,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
6,8_8_8,seq_BAC,hard,,none,1,S=8,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
6,8_8_8,seq_BAC,infer,0.40,filter,1,S=8,48,0.000000,0.513333,0.453333,0.333333,0.540000,0.333333,1,8,8,8
6,8_8_8,seq_BAC,infer,1.00,filter,1,S=8,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
6,8_8_8,seq_BAC,infer,1.00,memoryless,1,S=8,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
6,8_8_8,seq_BCA,hard,,none,1,S=8,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
6,8_8_8,seq_BCA,infer,0.40,filter,1,S=8,14,0.000000,0.260000,0.066667,0.185185,0.246667,0.166667,1,8,8,8
6,8_8_8,seq_BCA,infer,1.00,filter,1,S=8,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
6,8_8_8,seq_BCA,infer,1.00,memoryless,1,S=8,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
6,8_8_8,seq_CAB,hard,,none,1,S=8,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
6,8_8_8,seq_CAB,infer,0.40,filter,1,S=8,33,0.000000,0.326667,0.106667,0.058824,0.353333,0.000000,1,8,8,8
6,8_8_8,seq_CAB,infer,1.00,filter,1,S=8,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
6,8_8_8,seq_CAB,infer,1.00,memoryless,1,S=8,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
6,8_8_8,seq_CBA,hard,,none,1,S=8,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
6,8_8_8,seq_CBA,infer,0.40,filter,1,S=8,9,0.000000,0.400000,0.333333,0.365854,0.433333,0.382114,1,8,8,8
6,8_8_8,seq_CBA,infer,1.00,filter,1,S=8,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
6,8_8_8,seq_CBA,infer,1.00,memoryless,1,S=8,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
6,8_8_8,sync,hard,,none,1,S=8,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
6,8_8_8,sync,infer,0.40,filter,1,S=8,23,0.000000,0.260000,0.000000,0.000000,0.260000,0.000000,1,8,8,8
6,8_8_8,sync,infer,1.00,filter,1,S=8,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
6,8_8_8,sync,infer,1.00,memoryless,1,S=8,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
7,5_2_6,seq_ABC,hard,,none,1,S=0,6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
7,5_2_6,seq_ABC,infer,0.40,filter,0,S=0,,0.222222,0.766667,0.813333,,0.773333,,1,0,0,0
7,5_2_6,seq_ABC,infer,1.00,filter,1,S=0,6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
7,5_2_6,seq_ABC,infer,1.00,memoryless,1,S=0,6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
7,5_2_6,seq_ACB,hard,,none,1,S=0,20,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
7,5_2_6,seq_ACB,infer,0.40,filter,1,S=0,31,0.000000,0.426667,0.266667,0.245614,0.420000,0.175439,1,0,0,0
7,5_2_6,seq_ACB,infer,1.00,filter,1,S=0,20,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
7,5_2_6,seq_ACB,infer,1.00,memoryless,1,S=0,20,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
7,5_2_6,seq_BAC,hard,,none,1,S=0,5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
7,5_2_6,seq_BAC,infer,0.40,filter,1,S=0,48,0.000000,0.400000,0.346667,0.166667,0.400000,0.333333,1,0,0,0
7,5_2_6,seq_BAC,infer,1.00,filter,1,S=0,5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
7,5_2_6,seq_BAC,infer,1.00,memoryless,1,S=0,5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
7,5_2_6,seq_BCA,hard,,none,1,S=0,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
7,5_2_6,seq_BCA,infer,0.40,filter,0,no_conv,,0.222222,0.693333,0.640000,,0.733333,,1,4,4,3
7,5_2_6,seq_BCA,infer,1.00,filter,1,S=0,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
7,5_2_6,seq_BCA,infer,1.00,memoryless,1,S=0,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
7,5_2_6,seq_CAB,hard,,none,1,S=0,15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
7,5_2_6,seq_CAB,infer,0.40,filter,1,no_conv,40,0.000000,0.633333,0.573333,0.666667,0.640000,0.633333,1,1,0,0
7,5_2_6,seq_CAB,infer,1.00,filter,1,S=0,15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
7,5_2_6,seq_CAB,infer,1.00,memoryless,1,S=0,15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
7,5_2_6,seq_CBA,hard,,none,1,S=0,32,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
7,5_2_6,seq_CBA,infer,0.40,filter,1,S=0,31,0.000000,0.506667,0.293333,0.192982,0.500000,0.175439,1,0,0,0
7,5_2_6,seq_CBA,infer,1.00,filter,1,S=0,32,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
7,5_2_6,seq_CBA,infer,1.00,memoryless,1,S=0,32,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
7,5_2_6,sync,hard,,none,1,S=0,21,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
7,5_2_6,sync,infer,0.40,filter,1,S=0,36,0.000000,0.700000,0.546667,0.523810,0.700000,0.523810,1,0,0,0
7,5_2_6,sync,infer,1.00,filter,1,S=0,21,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
7,5_2_6,sync,infer,1.00,memoryless,1,S=0,21,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0
7,8_8_8,seq_ABC,hard,,none,1,S=8,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
7,8_8_8,seq_ABC,infer,0.40,filter,1,S=8,48,0.000000,0.346667,0.120000,0.333333,0.373333,0.333333,1,8,8,8
7,8_8_8,seq_ABC,infer,1.00,filter,1,S=8,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
7,8_8_8,seq_ABC,infer,1.00,memoryless,1,S=8,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
7,8_8_8,seq_ACB,hard,,none,1,S=8,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
7,8_8_8,seq_ACB,infer,0.40,filter,1,S=8,48,0.000000,0.180000,0.040000,0.000000,0.200000,0.000000,1,8,8,8
7,8_8_8,seq_ACB,infer,1.00,filter,1,S=8,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,8,8,8
